0	0.148021	0
1	0.027846	1
2	0.051783	1
3	0.000489	1
4	0.000489	2
5	0.000000	2
6	0.000000	2
7	0.000000	3
8	0.000000	3
9	0.000000	3
10	0.000000	4
11	0.000000	4
12	0.000000	4
13	0.000000	4
14	0.000000	5
15	0.000000	5
16	0.000000	5
17	0.000000	5
18	0.000000	6
19	0.000000	6
20	0.000000	6
21	0.000000	7
22	0.000000	7
23	0.000000	7
24	0.000000	8
25	0.000000	8
26	0.000000	8
27	0.000000	9
28	0.000000	9
29	0.000000	9
30	0.000000	9
31	0.000000	10
32	0.000000	10
33	0.000000	10
34	0.000000	10
35	0.000000	11
36	0.000000	11
37	0.000000	11
38	0.000000	12
39	0.000000	12
40	0.000000	12
41	0.000000	13
42	0.000000	13
43	0.000000	13
44	0.000000	13
45	0.000000	14
46	0.000000	14
47	0.000000	14
48	0.000000	14
49	0.000000	15
50	0.000000	15
51	0.000000	15
52	0.000000	16
53	0.000000	16
54	0.000000	16
55	0.000000	16
56	0.000000	17
57	0.000000	17
58	0.000000	17
59	0.000000	17
60	0.000000	18
61	0.000000	18
62	0.000000	18
63	0.000000	19
64	0.000000	19
65	0.000000	19
66	0.000000	19
67	0.000000	20
68	0.000000	20
69	0.000000	20
70	0.000000	20
71	0.000000	21
72	0.000000	21
73	0.000000	21
74	0.000000	22
75	0.000000	22
76	0.000000	22
77	0.000000	22
78	0.000000	23
79	0.000000	23
80	0.000000	23
81	0.000000	24
82	0.000000	24
83	0.000000	24
84	0.000000	24
85	0.000000	25
86	0.000000	25
87	0.000000	25
88	0.000000	25
89	0.000000	26
90	0.000000	26
91	0.000000	26
92	0.000000	27
93	0.000000	27
94	0.000000	27
95	0.000000	28
96	0.000000	28
97	0.000000	28
98	0.000000	28
99	0.000000	29
100	0.000000	29
101	0.000000	29
102	0.000000	30
103	0.000000	30
104	0.000000	30
105	0.000000	31
106	0.000000	31
107	0.000000	31
108	0.000000	32
109	0.000000	32
110	0.000000	32
111	0.000000	32
112	0.000000	33
113	0.000000	33
114	0.000000	33
115	0.000000	34
116	0.000000	34
117	0.000000	34
118	0.000000	34
119	0.000000	35
120	0.000000	35
121	0.000000	35
122	0.000000	36
123	0.000000	36
124	0.000000	36
125	0.000000	37
126	0.000000	37
127	0.000000	37
128	0.000000	37
129	0.000000	38
130	0.000000	38
131	0.000000	38
132	0.000000	39
133	0.000000	39
134	0.000000	39
135	0.000000	40
136	0.000000	40
137	0.000000	40
138	0.000000	40
139	0.000000	41
140	0.000000	41
141	0.000000	41
142	0.000000	42
143	0.000000	42
144	0.000000	42
145	0.000000	43
146	0.000000	43
147	0.000000	43
148	0.000000	44
149	0.000000	44
150	0.000000	44
151	0.000000	44
152	0.000000	45
153	0.000000	45
154	0.000000	45
155	0.000000	46
156	0.000000	46
157	0.000000	46
158	0.000000	47
159	0.000000	47
160	0.000000	47
161	0.000000	47
162	0.000000	48
163	0.000000	48
164	0.000000	48
165	0.000000	49
166	0.000000	49
167	0.000000	49
168	0.000000	50
169	0.000000	50
170	0.000000	50
171	0.000000	50
172	0.000000	51
173	0.000000	51
174	0.000000	51
175	0.000000	52
176	0.000000	52
177	0.000000	52
178	0.000000	53
179	0.000000	53
180	0.000000	53
181	0.000000	53
182	0.000000	54
183	0.000000	54
184	0.000000	54
185	0.000000	55
186	0.000000	55
187	0.000000	55
188	0.000000	56
189	0.000000	56
190	0.000000	56
191	0.000000	56
192	0.000000	57
193	0.000000	57
194	0.000000	57
195	0.000000	58
196	0.000000	58
197	0.000000	58
198	0.000000	58
199	0.000000	59
200	0.000000	59
201	0.000000	59
202	0.000000	60
203	0.000000	60
204	0.000000	60
205	0.000000	60
206	0.000000	61
207	0.000000	61
208	0.000000	62
209	0.000000	62
210	0.000000	62
211	0.000000	62
212	0.000000	63
213	0.000000	63
214	0.000000	63
215	0.000000	64
216	0.000000	64
217	0.000000	64
218	0.000000	64
219	0.000000	65
220	0.000000	65
221	0.000000	65
222	0.000000	66
223	0.000000	66
224	0.000000	66
225	0.000000	66
226	0.000000	67
227	0.000000	67
228	0.000000	67
229	0.000000	68
230	0.000000	68
231	0.000000	68
232	0.000000	68
233	0.000000	69
234	0.000000	69
235	0.000000	69
236	0.000000	70
237	0.000000	70
238	0.000000	70
239	0.000000	70
240	0.000000	71
241	0.000000	71
242	0.000000	71
243	0.000000	72
244	0.000000	72
245	0.000000	72
246	0.000000	72
247	0.000000	73
248	0.000000	73
249	0.000000	73
250	0.000000	74
251	0.000000	74
252	0.000000	74
253	0.000000	74
254	0.000000	75
255	0.000000	75
256	0.000000	75
257	0.000000	76
258	0.000000	76
259	0.000000	76
260	0.000000	76
261	0.000000	77
262	0.000000	77
263	0.000000	77
264	0.000000	78
265	0.000000	78
266	0.000000	78
267	0.000000	78
268	0.000000	79
269	0.000000	79
270	0.000000	79
271	0.000000	79
272	0.000000	80
273	0.000000	80
274	0.000000	80
275	0.000000	81
276	0.000000	81
277	0.000000	81
278	0.000000	81
279	0.000000	82
280	0.000000	82
281	0.000000	82
282	0.000000	83
283	0.000000	83
284	0.000000	83
285	0.000000	83
286	0.000000	84
287	0.000000	84
288	0.000000	84
289	0.000000	85
290	0.000000	85
291	0.000000	85
292	0.000000	86
293	0.000000	86
294	0.000000	86
295	0.000000	86
296	0.000000	87
297	0.000000	87
298	0.000000	87
299	0.000000	87
300	0.000000	88
301	0.000000	88
302	0.000000	88
303	0.000000	89
304	0.000000	89
305	0.000000	89
306	0.000000	90
307	0.000000	90
308	0.000000	90
309	0.000000	90
310	0.000000	91
311	0.000000	91
312	0.000000	91
313	0.000000	92
314	0.000000	92
315	0.000000	92
316	0.000000	92
317	0.000000	93
318	0.000000	93
319	0.000000	93
320	0.000000	94
321	0.000000	94
322	0.000000	94
323	0.000000	94
324	0.000000	95
325	0.000000	95
326	0.000000	95
327	0.000000	96
328	0.000000	96
329	0.000000	96
330	0.000000	96
331	0.000000	97
332	0.000000	97
333	0.000000	97
334	0.000000	98
335	0.000000	98
336	0.000000	98
337	0.000000	99
338	0.000000	99
339	0.000000	99
340	0.000000	99
341	0.000000	100
342	0.000000	100
343	0.000000	100
344	0.000000	101
345	0.000000	101
346	0.000000	101
347	0.000000	101
348	0.000000	102
349	0.000000	102
350	0.000000	102
351	0.000000	103
352	0.000000	103
353	0.000000	103
354	0.000000	104
355	0.000000	104
356	0.000000	104
357	0.000000	104
358	0.000000	105
359	0.000000	105
360	0.000000	105
361	0.000000	105
362	0.000000	106
363	0.000000	106
364	0.000000	106
365	0.000000	107
366	0.000000	107
367	0.000000	107
368	0.000000	107
369	0.000000	108
370	0.000000	108
371	0.000000	108
372	0.000000	109
373	0.000000	109
374	0.000000	109
375	0.000000	110
376	0.000000	110
377	0.000000	110
378	0.000000	110
379	0.000000	111
380	0.000000	111
381	0.000000	111
382	0.000000	111
383	0.000000	112
384	0.000000	112
385	0.000000	112
386	0.000000	113
387	0.000000	113
388	0.000000	113
389	0.000000	114
390	0.000000	114
391	0.000000	114
392	0.000000	114
393	0.000000	115
394	0.000000	115
395	0.000000	115
396	0.000000	115
397	0.000000	116
398	0.000000	116
399	0.000000	116
400	0.000000	117
401	0.000000	117
402	0.000000	117
403	0.000000	118
404	0.000000	118
405	0.000000	118
406	0.000000	118
407	0.000000	119
408	0.000000	119
409	0.000000	119
410	0.000000	120
411	0.000000	120
412	0.000000	120
413	0.000000	120
414	0.000000	121
415	0.000000	121
416	0.000000	121
417	0.000000	122
418	0.000000	122
419	0.000000	122
420	0.000000	123
421	0.000000	123
422	0.000000	123
423	0.000000	124
424	0.000000	124
425	0.000000	124
426	0.000000	125
427	0.000000	125
428	0.000000	125
429	0.000000	125
430	0.000000	126
431	0.000000	126
432	0.000000	126
433	0.000000	127
434	0.000000	127
435	0.000000	127
436	0.000000	128
437	0.000000	128
438	0.000000	128
439	0.000000	128
440	0.000000	129
441	0.000000	129
442	0.000000	129
443	0.000000	130
444	0.000000	130
445	0.000000	130
446	0.000000	130
447	0.000000	131
448	0.000000	131
449	0.000000	131
450	0.000000	132
451	0.000000	132
452	0.000000	132
453	0.000000	132
454	0.000000	133
455	0.000000	133
456	0.000000	133
457	0.000000	134
458	0.000000	134
459	0.000000	134
460	0.000000	134
461	0.000000	135
462	0.000000	135
463	0.000000	135
464	0.000000	136
465	0.000000	136
466	0.000000	136
467	0.000000	136
468	0.000000	137
469	0.000000	137
470	0.000000	137
471	0.000000	138
472	0.000000	138
473	0.000000	138
474	0.000000	138
475	0.000000	139
476	0.000000	139
477	0.000000	139
478	0.000000	140
479	0.000000	140
480	0.000000	140
481	0.000000	140
482	0.000000	141
483	0.000000	141
484	0.000000	141
485	0.000000	142
486	0.000000	142
487	0.000000	142
488	0.000000	143
489	0.000000	143
490	0.000000	143
491	0.000000	143
492	0.000000	144
493	0.000000	144
494	0.000000	144
495	0.000000	145
496	0.000000	145
497	0.000000	145
498	0.000000	145
499	0.000000	146
500	0.000000	146
