194	0.000000		0.009243	1567
195	0.000000		0.009954	1575
196	0.000000		0.009954	1583
197	0.000000		0.009954	1591
198	0.000000		0.009954	1599
199	0.000000		0.009954	1607
200	0.000000		0.009954	1615
201	0.000000		0.009954	1623
202	0.000000		0.009954	1630
203	0.000000		0.009954	1638
204	0.000000		0.009598	1646
205	0.000000		0.009954	1654
206	0.000000		0.009243	1662
207	0.000000		0.009243	1670
208	0.000000		0.009243	1678
209	0.000000		0.009598	1685
210	0.000000		0.009243	1695
211	0.000000		0.009243	1703
212	0.000000		0.009243	1711
213	0.000000		0.009598	1718
214	0.000000		0.009598	1727
215	0.000000		0.009598	1735
216	0.000000		0.009598	1744
217	0.000000		0.009954	1752
218	0.000000		0.009598	1760
219	0.000000		0.009598	1768
220	0.000000		0.009598	1776
221	0.000000		0.009598	1784
222	0.000000		0.009598	1793
223	0.000000		0.009243	1801
224	0.000000		0.009954	1809
225	0.000000		0.009243	1817
226	0.000000		0.010309	1825
227	0.000000		0.009954	1833
228	0.000000		0.010309	1841
229	0.000000		0.009598	1850
230	0.000000		0.009598	1858
231	0.000000		0.009243	1867
232	0.000000		0.009598	1875
233	0.000000		0.009598	1884
234	0.000000		0.009598	1892
235	0.000000		0.009598	1903
236	0.000000		0.009598	1913
237	0.000000		0.009598	1924
238	0.000000		0.009598	1934
239	0.000000		0.009243	1943
240	0.000000		0.009243	1955
241	0.000000		0.009598	1969
242	0.000000		0.009243	1984
243	0.000000		0.009243	1998
244	0.000000		0.009243	2011
245	0.000000		0.009243	2023
246	0.000000		0.009243	2035
247	0.000000		0.009243	2049
248	0.000000		0.009243	2061
249	0.000000		0.008887	2072
250	0.000000		0.008887	2085
251	0.000000		0.008887	2098
252	0.000000		0.008887	2111
253	0.000000		0.009243	2124
254	0.000000		0.009243	2135
