0	0.148021	0
1	0.009770	7
2	0.009770	15
3	0.000000	22
4	0.000000	30
5	0.000000	38
6	0.000000	46
7	0.000000	54
8	0.000000	62
9	0.000000	70
10	0.000000	77
11	0.000000	86
12	0.000000	95
13	0.000000	105
14	0.000000	113
15	0.000000	123
16	0.000000	134
17	0.000000	145
18	0.000000	155
19	0.000000	163
20	0.000000	171
21	0.000000	179
22	0.000000	188
23	0.000000	196
24	0.000000	205
25	0.000000	213
26	0.000000	222
27	0.000000	230
28	0.000000	238
29	0.000000	246
30	0.000000	254
31	0.000000	263
32	0.000000	271
33	0.000000	279
34	0.000000	288
35	0.000000	297
36	0.000000	305
37	0.000000	313
38	0.000000	321
39	0.000000	330
40	0.000000	339
41	0.000000	347
42	0.000000	355
43	0.000000	363
44	0.000000	372
45	0.000000	380
46	0.000000	388
47	0.000000	397
48	0.000000	405
49	0.000000	413
50	0.000000	421
51	0.000000	429
52	0.000000	438
53	0.000000	447
54	0.000000	455
55	0.000000	465
56	0.000000	473
57	0.000000	481
58	0.000000	489
59	0.000000	498
60	0.000000	506
61	0.000000	514
62	0.000000	522
63	0.000000	530
64	0.000000	538
65	0.000000	547
66	0.000000	555
67	0.000000	563
68	0.000000	571
69	0.000000	580
70	0.000000	588
71	0.000000	596
72	0.000000	604
73	0.000000	612
74	0.000000	620
75	0.000000	628
76	0.000000	635
77	0.000000	643
78	0.000000	651
79	0.000000	659
80	0.000000	667
81	0.000000	675
82	0.000000	684
83	0.000000	692
84	0.000000	700
85	0.000000	709
86	0.000000	717
87	0.000000	724
88	0.000000	732
89	0.000000	740
90	0.000000	748
91	0.000000	757
92	0.000000	765
93	0.000000	772
94	0.000000	780
95	0.000000	789
96	0.000000	797
97	0.000000	805
98	0.000000	813
99	0.000000	822
100	0.000000	831
101	0.000000	839
102	0.000000	847
103	0.000000	855
104	0.000000	863
105	0.000000	871
106	0.000000	879
107	0.000000	887
108	0.000000	895
109	0.000000	903
110	0.000000	911
111	0.000000	919
112	0.000000	927
113	0.000000	936
114	0.000000	944
115	0.000000	952
116	0.000000	960
117	0.000000	967
118	0.000000	975
119	0.000000	983
120	0.000000	991
121	0.000000	999
122	0.000000	1007
123	0.000000	1014
124	0.000000	1022
125	0.000000	1030
126	0.000000	1038
127	0.000000	1046
128	0.000000	1054
129	0.000000	1062
130	0.000000	1070
131	0.000000	1078
132	0.000000	1085
133	0.000000	1093
134	0.000000	1101
135	0.000000	1109
136	0.000000	1117
137	0.000000	1125
138	0.000000	1133
139	0.000000	1141
140	0.000000	1149
141	0.000000	1157
142	0.000000	1165
143	0.000000	1173
144	0.000000	1181
145	0.000000	1189
146	0.000000	1196
147	0.000000	1204
148	0.000000	1212
149	0.000000	1220
150	0.000000	1228
151	0.000000	1236
152	0.000000	1244
153	0.000000	1251
154	0.000000	1259
155	0.000000	1267
156	0.000000	1275
157	0.000000	1283
158	0.000000	1291
159	0.000000	1299
160	0.000000	1307
161	0.000000	1315
162	0.000000	1322
163	0.000000	1330
164	0.000000	1338
165	0.000000	1346
166	0.000000	1354
167	0.000000	1362
168	0.000000	1370
169	0.000000	1377
170	0.000000	1385
171	0.000000	1394
172	0.000000	1405
173	0.000000	1413
174	0.000000	1422
175	0.000000	1430
176	0.000000	1438
177	0.000000	1447
178	0.000000	1455
179	0.000000	1463
180	0.000000	1471
181	0.000000	1479
182	0.000000	1487
183	0.000000	1495
184	0.000000	1503
185	0.000000	1511
186	0.000000	1518
187	0.000000	1526
188	0.000000	1534
189	0.000000	1542
190	0.000000	1550
191	0.000000	1558
192	0.000000	1566
193	0.000000	1574
194	0.000000	1582
195	0.000000	1591
196	0.000000	1599
197	0.000000	1607
198	0.000000	1614
199	0.000000	1622
200	0.000000	1630
201	0.000000	1638
202	0.000000	1645
203	0.000000	1653
204	0.000000	1662
205	0.000000	1671
206	0.000000	1679
207	0.000000	1687
208	0.000000	1695
209	0.000000	1703
210	0.000000	1711
211	0.000000	1719
212	0.000000	1727
213	0.000000	1735
214	0.000000	1742
215	0.000000	1750
216	0.000000	1758
217	0.000000	1766
218	0.000000	1774
219	0.000000	1782
220	0.000000	1790
221	0.000000	1798
222	0.000000	1806
223	0.000000	1813
224	0.000000	1821
225	0.000000	1830
226	0.000000	1837
227	0.000000	1845
228	0.000000	1854
229	0.000000	1863
230	0.000000	1871
231	0.000000	1879
232	0.000000	1886
233	0.000000	1896
234	0.000000	1903
235	0.000000	1912
236	0.000000	1920
237	0.000000	1928
238	0.000000	1936
239	0.000000	1944
240	0.000000	1952
241	0.000000	1961
242	0.000000	1969
243	0.000000	1978
244	0.000000	1986
245	0.000000	1993
246	0.000000	2001
247	0.000000	2010
248	0.000000	2018
249	0.000000	2027
250	0.000000	2035
251	0.000000	2044
252	0.000000	2052
253	0.000000	2062
254	0.000000	2072
255	0.000000	2083
256	0.000000	2093
257	0.000000	2103
258	0.000000	2113
259	0.000000	2124
260	0.000000	2138
261	0.000000	2153
262	0.000000	2167
263	0.000000	2179
264	0.000000	2192
265	0.000000	2204
266	0.000000	2217
267	0.000000	2229
268	0.000000	2241
269	0.000000	2255
270	0.000000	2270
271	0.000000	2283
272	0.000000	2294
273	0.000000	2307
274	0.000000	2316
275	0.000000	2325
276	0.000000	2333
277	0.000000	2341
278	0.000000	2350
279	0.000000	2358
280	0.000000	2366
281	0.000000	2375
282	0.000000	2383
283	0.000000	2392
284	0.000000	2399
285	0.000000	2407
286	0.000000	2414
287	0.000000	2421
288	0.000000	2429
289	0.000000	2437
290	0.000000	2444
291	0.000000	2451
292	0.000000	2459
293	0.000000	2466
294	0.000000	2474
295	0.000000	2481
296	0.000000	2489
297	0.000000	2497
298	0.000000	2505
299	0.000000	2514
300	0.000000	2522
301	0.000000	2531
302	0.000000	2539
303	0.000000	2547
304	0.000000	2556
305	0.000000	2564
306	0.000000	2575
307	0.000000	2586
308	0.000000	2596
309	0.000000	2607
310	0.000000	2618
311	0.000000	2629
312	0.000000	2638
313	0.000000	2648
314	0.000000	2658
315	0.000000	2668
316	0.000000	2678
317	0.000000	2688
318	0.000000	2698
319	0.000000	2708
320	0.000000	2717
321	0.000000	2726
322	0.000000	2735
323	0.000000	2744
324	0.000000	2752
325	0.000000	2761
326	0.000000	2769
327	0.000000	2777
328	0.000000	2786
329	0.000000	2795
330	0.000000	2803
331	0.000000	2811
332	0.000000	2818
333	0.000000	2825
334	0.000000	2833
335	0.000000	2840
336	0.000000	2848
337	0.000000	2855
338	0.000000	2863
339	0.000000	2870
340	0.000000	2878
341	0.000000	2885
342	0.000000	2893
343	0.000000	2900
344	0.000000	2908
345	0.000000	2915
346	0.000000	2922
347	0.000000	2930
348	0.000000	2937
349	0.000000	2944
350	0.000000	2952
351	0.000000	2959
352	0.000000	2967
353	0.000000	2974
354	0.000000	2982
355	0.000000	2989
356	0.000000	2996
357	0.000000	3004
358	0.000000	3011
359	0.000000	3019
360	0.000000	3026
361	0.000000	3034
362	0.000000	3041
363	0.000000	3049
364	0.000000	3056
365	0.000000	3064
366	0.000000	3071
367	0.000000	3078
368	0.000000	3086
369	0.000000	3094
370	0.000000	3102
371	0.000000	3110
372	0.000000	3117
373	0.000000	3125
374	0.000000	3132
375	0.000000	3140
376	0.000000	3147
377	0.000000	3154
378	0.000000	3162
379	0.000000	3169
380	0.000000	3176
381	0.000000	3184
382	0.000000	3192
383	0.000000	3200
384	0.000000	3209
385	0.000000	3225
386	0.000000	3236
387	0.000000	3247
388	0.000000	3257
389	0.000000	3266
390	0.000000	3276
391	0.000000	3287
392	0.000000	3298
393	0.000000	3308
394	0.000000	3317
395	0.000000	3327
396	0.000000	3338
397	0.000000	3348
398	0.000000	3358
399	0.000000	3368
400	0.000000	3378
401	0.000000	3389
402	0.000000	3399
403	0.000000	3409
404	0.000000	3419
405	0.000000	3430
406	0.000000	3439
407	0.000000	3448
408	0.000000	3457
409	0.000000	3466
410	0.000000	3474
411	0.000000	3482
412	0.000000	3491
413	0.000000	3499
414	0.000000	3507
415	0.000000	3516
416	0.000000	3524
417	0.000000	3530
418	0.000000	3538
419	0.000000	3546
420	0.000000	3553
421	0.000000	3561
422	0.000000	3569
423	0.000000	3576
424	0.000000	3584
425	0.000000	3591
426	0.000000	3599
